name,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,label
fuzz_6436,404,93,503,6,13,449,33,44,116,23,48,36,33,87,29,22,43,27,20,15,19,24,47,20,31,20,20,29,24,48,23,33,435,484,613,141,472,93,21,423,5,5,266,412,827,526,5,31,559,32,6,117,404,0
fuzz_5907,340,78,427,8,23,468,29,36,127,39,34,37,36,92,38,22,38,23,28,14,21,16,43,20,25,14,26,16,15,33,26,25,403,440,514,112,402,78,18,395,8,8,236,385,798,500,8,52,544,44,8,152,340,0
fuzz_1359.v,20,6,35,3,4,40,1,4,13,1,5,1,4,8,3,0,6,2,1,2,3,2,2,2,1,3,3,1,2,4,2,1,27,48,34,0,34,6,0,0,2,2,31,47,65,67,2,12,83,15,3,45,20,0
fuzz_6649,42,10,42,1,2,57,4,3,14,5,2,6,9,12,2,3,7,0,2,6,1,4,6,0,1,1,2,2,2,4,1,2,54,58,62,21,41,10,3,41,0,0,35,47,97,63,0,0,69,5,1,21,42,0
fuzz_4804,307,78,397,6,13,374,31,25,86,33,33,30,32,66,38,14,40,21,22,14,13,23,32,18,21,15,19,25,16,46,21,7,371,371,474,98,376,78,13,343,5,5,230,327,677,416,7,32,448,33,6,102,307,0
fuzz_302.v,16,4,24,4,4,36,6,5,7,6,3,0,5,4,0,1,4,2,3,0,2,1,1,2,1,1,1,0,3,8,0,1,33,50,23,0,23,4,0,0,5,5,26,35,71,76,1,30,99,20,4,59,16,0
fuzz_1470.v,15,0,18,5,8,33,3,4,5,3,4,2,3,3,6,1,2,0,1,2,2,1,2,3,3,2,0,3,1,0,2,3,51,49,15,0,15,0,0,0,7,7,29,35,55,83,2,42,111,25,5,66,15,0
fuzz_3128.v,18,4,26,3,5,37,7,0,10,1,5,2,4,6,2,2,1,2,0,2,1,0,1,0,2,3,3,2,2,2,1,2,32,43,24,0,24,4,0,0,4,4,21,27,69,62,0,24,80,15,3,44,18,0
fuzz_4839,148,28,164,8,10,193,18,17,29,18,18,15,21,32,25,16,19,11,14,10,9,13,22,10,10,8,13,9,11,17,5,17,242,205,207,53,154,28,10,174,10,10,136,166,284,266,9,61,307,42,8,109,148,0
fuzz_3199.v,17,8,35,2,4,46,3,5,9,5,0,7,5,9,3,3,3,3,3,3,4,2,8,2,3,1,1,4,5,3,0,1,51,35,32,0,32,8,0,0,1,1,30,41,77,48,2,6,58,10,2,29,17,0
fuzz_2130.v,7,0,8,3,3,33,3,6,4,1,3,5,4,3,4,2,1,1,1,1,0,1,1,0,1,1,0,0,1,3,2,2,14,33,7,0,7,0,0,0,4,4,20,13,28,54,2,24,70,15,3,45,7,0
fuzz_7405_bug,119,8,103,8,19,197,18,18,44,16,19,21,13,21,27,14,29,5,7,13,10,12,23,12,11,12,13,14,11,15,10,12,206,204,149,57,92,8,15,0,7,7,132,189,380,260,6,45,305,43,8,135,119,1
fuzz_5243,344,88,430,6,16,414,49,36,76,41,46,30,26,62,48,23,29,23,24,21,18,19,34,24,18,14,14,24,21,22,18,20,363,422,526,114,412,87,16,375,9,9,249,384,724,469,5,58,503,33,6,120,344,0
fuzz_7438_bug,395,94,383,8,16,679,57,50,168,63,60,52,64,107,58,25,63,35,48,33,37,42,66,28,35,37,41,40,34,68,33,26,651,474,645,297,348,94,33,0,7,7,416,593,1252,535,12,44,573,42,8,128,395,1
fuzz_5334,272,71,355,7,11,377,36,38,80,38,36,22,32,66,29,21,32,12,19,18,28,17,32,14,15,16,15,12,21,39,24,18,361,335,446,106,340,71,16,352,6,6,204,311,686,381,3,38,422,37,7,106,272,0
fuzz_2429.v,18,4,27,4,7,22,0,5,5,2,4,1,1,2,2,0,1,2,1,1,1,1,1,2,1,1,2,1,0,5,1,2,26,48,26,0,26,4,0,0,3,3,23,24,53,75,4,18,95,20,4,53,18,0
fuzz_7266_bug,255,38,181,6,15,342,25,33,65,31,23,39,39,61,26,15,36,17,18,13,12,12,42,19,28,21,14,19,17,31,15,16,265,336,356,203,153,38,30,0,6,6,164,285,547,382,5,42,418,35,6,122,255,1
fuzz_6035,147,39,182,6,9,246,18,22,59,19,13,22,32,39,22,12,14,7,14,15,21,6,15,16,10,11,9,11,12,17,16,13,247,230,220,48,172,38,3,208,7,7,156,198,389,279,8,47,311,34,6,124,147,0
fuzz_6863,124,31,168,1,4,163,11,17,44,19,14,7,8,24,19,6,21,5,7,4,8,6,16,5,8,7,6,3,7,15,5,5,147,143,214,54,160,31,10,139,0,0,76,154,245,149,1,0,154,5,1,24,124,0
fuzz_445.v,3,0,3,3,3,18,1,1,4,3,2,2,0,4,1,0,1,0,0,2,3,0,0,1,0,2,0,1,0,0,0,2,17,26,3,0,3,0,0,0,2,2,10,13,20,45,2,12,61,15,3,40,3,0
fuzz_3106.v,8,4,18,3,4,29,5,0,4,5,2,2,0,6,5,0,1,1,2,3,2,3,1,0,1,0,5,1,1,1,2,0,33,34,17,0,17,4,0,0,4,4,21,27,47,55,2,24,71,15,3,45,8,0
fuzz_225.v,9,1,11,3,3,21,3,1,5,1,3,2,1,5,0,2,1,0,1,1,1,2,0,1,1,1,2,3,1,1,1,0,15,35,10,0,10,1,0,0,4,4,21,18,42,55,1,24,72,15,3,45,9,0
fuzz_7730_bug,620,57,433,8,33,769,75,69,165,66,57,69,65,141,62,40,156,31,40,30,35,41,160,41,35,45,26,48,31,67,36,37,700,687,910,512,398,57,126,143,11,11,435,602,1271,749,8,69,792,43,8,121,620,1
fuzz_6076,331,86,428,8,22,484,46,35,98,53,38,56,41,76,41,16,38,15,20,26,26,26,39,18,17,19,25,19,20,40,19,25,460,428,522,111,411,86,16,379,8,8,253,382,792,490,9,53,534,45,8,150,331,0
fuzz_1955.v,2,0,2,2,2,10,0,1,2,2,1,1,1,1,1,0,0,1,1,1,1,0,1,2,0,0,0,0,0,3,0,0,10,15,2,0,2,0,0,0,1,1,10,5,14,27,1,6,38,10,2,24,2,0
fuzz_4582,118,3,56,2,5,98,9,5,26,3,8,11,9,20,7,5,34,2,7,5,5,2,33,4,2,4,3,4,6,7,2,7,86,140,152,98,54,3,28,0,1,1,62,96,161,154,2,7,165,11,2,34,118,0
fuzz_4872,91,23,131,5,7,169,18,13,30,18,13,18,19,29,11,9,21,8,14,12,11,7,10,7,9,5,9,5,12,14,7,4,175,159,158,36,122,23,6,129,4,4,145,158,291,194,6,24,218,25,5,97,91,0
fuzz_3869,306,9,170,6,13,301,23,24,61,30,30,26,27,50,30,13,93,11,17,18,10,8,94,12,9,10,12,10,14,30,12,13,257,364,406,245,161,9,76,0,7,7,169,209,499,409,7,43,439,31,6,96,306,0
fuzz_11.v,3,0,3,2,2,15,0,4,1,3,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,19,3,0,3,0,0,0,1,1,7,8,20,31,1,6,42,10,2,27,3,0
fuzz_138.v,7,3,12,2,2,20,2,3,4,0,1,3,3,3,1,3,1,1,3,0,1,0,1,1,1,1,1,1,1,2,0,0,21,20,11,0,11,3,0,0,1,1,17,15,39,32,1,6,43,10,2,24,7,0
fuzz_1603.v,2,0,2,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,2,0,0,0,0,0,1,3,3,11,0,0,17,5,1,9,2,0
fuzz_853.v,14,5,28,4,6,38,5,1,11,4,4,2,2,7,2,5,3,2,2,1,1,2,1,1,2,2,2,3,2,5,4,2,55,50,26,0,26,5,0,0,3,3,32,44,86,76,3,18,97,20,4,59,14,0
fuzz_504.v,22,8,38,4,6,47,6,6,8,3,3,3,8,7,3,1,1,3,4,2,6,3,3,2,2,4,0,3,1,7,2,1,47,52,36,0,36,8,0,0,5,5,32,34,86,80,3,30,101,20,4,55,22,0
fuzz_5508,233,59,302,6,16,281,23,26,57,23,29,27,25,48,23,17,23,14,20,13,15,15,24,12,19,16,16,14,7,14,18,8,270,306,357,74,283,59,9,254,9,9,197,245,527,352,6,56,383,31,6,113,233,0
fuzz_977.v,7,1,9,3,4,22,1,3,8,2,2,2,0,2,2,1,3,0,4,1,3,0,1,1,0,0,1,5,1,6,0,1,26,31,9,0,9,1,0,0,4,4,18,19,33,51,1,24,68,15,3,43,7,0
fuzz_7937_bug,218,11,114,2,8,182,16,19,37,15,21,13,19,22,20,3,69,9,9,10,5,9,61,12,10,11,9,14,11,15,10,10,194,228,295,191,104,11,52,32,1,1,101,178,340,243,3,6,253,11,2,22,218,1
fuzz_1904.v,23,5,36,3,8,38,3,2,8,6,1,6,4,6,2,2,1,3,1,1,0,1,1,2,2,1,4,3,2,7,0,4,46,37,34,0,34,5,0,0,4,4,26,29,74,57,1,24,74,15,3,33,23,0
fuzz_4913,361,88,499,9,19,494,37,45,110,36,51,46,45,84,40,18,40,26,20,24,22,25,44,23,21,16,30,34,34,52,20,20,492,467,586,108,478,88,15,431,9,9,289,457,884,535,8,60,587,51,9,166,361,0
fuzz_5454,218,55,286,9,14,315,28,21,76,19,29,24,33,58,27,19,31,14,10,25,15,14,27,11,20,12,14,16,14,26,15,9,251,308,339,73,266,55,13,241,8,8,171,239,494,375,7,54,429,52,9,150,218,0
fuzz_5372,51,8,57,4,3,72,10,4,9,7,11,6,5,13,7,0,10,5,3,3,3,3,9,3,5,7,1,3,3,7,4,2,62,86,78,26,52,8,7,66,3,3,35,62,89,114,3,19,137,22,4,60,51,0
fuzz_820.v,22,10,39,3,5,48,2,7,9,6,4,6,3,6,5,2,3,5,3,2,2,3,1,1,1,1,2,5,2,0,3,2,39,48,38,0,38,10,0,0,3,3,29,31,75,67,1,18,84,15,3,44,22,0
fuzz_7043,372,85,470,7,16,475,39,40,112,37,33,50,40,90,34,21,55,18,30,15,25,20,45,23,27,24,15,23,29,49,15,22,491,470,580,137,443,85,23,421,6,6,295,429,858,520,5,40,561,39,7,143,372,0
fuzz_5457,0,0,0,1,0,8,0,1,2,1,0,0,0,2,2,0,0,0,2,1,1,0,0,1,0,0,0,0,1,1,1,1,11,9,0,0,0,0,0,10,0,0,9,4,6,15,1,0,20,5,1,14,0,0
fuzz_1286.v,1,0,1,2,1,12,2,2,2,0,1,0,2,2,1,0,0,2,0,0,0,2,0,0,0,1,1,0,1,1,2,0,13,13,1,0,1,0,0,0,1,1,8,6,14,26,2,6,36,10,2,23,1,0
fuzz_4243,221,5,115,6,8,246,16,22,52,25,22,28,24,41,16,8,68,10,13,9,13,13,64,14,6,8,14,17,10,15,15,12,243,294,281,172,109,5,52,0,8,8,145,220,454,340,6,51,372,32,6,113,221,0
fuzz_1550.v,8,5,16,1,2,15,1,2,3,3,1,1,2,2,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,2,1,1,14,11,16,0,16,5,0,0,0,0,12,16,16,16,0,0,22,5,1,8,8,0
fuzz_4095,130,3,62,3,5,139,9,16,30,13,10,18,10,23,10,5,48,2,7,10,6,7,45,7,7,8,3,6,9,9,6,3,107,152,179,124,55,3,40,0,2,2,59,97,194,172,3,12,187,15,3,39,130,0
fuzz_1239.v,5,2,7,1,1,12,0,1,1,3,0,1,2,2,2,0,2,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,7,10,7,0,7,2,0,0,0,0,4,6,14,16,1,0,21,5,1,10,5,0
fuzz_6786,132,25,144,3,5,145,14,19,26,14,13,7,14,25,13,5,20,8,6,6,9,10,18,8,4,7,8,7,5,12,12,6,110,163,193,53,140,25,12,115,2,2,78,110,209,183,2,13,200,16,3,49,132,0
fuzz_305.v,4,2,10,2,1,15,2,1,1,2,1,0,2,2,4,1,1,0,0,1,0,0,0,0,2,1,0,1,1,0,0,2,14,17,8,0,8,2,0,0,1,1,13,10,26,28,0,6,40,10,2,24,4,0
fuzz_2899.v,12,3,19,4,4,29,3,2,3,3,6,4,4,2,2,2,0,3,2,1,1,3,0,1,1,2,3,1,0,2,1,1,23,45,18,0,18,3,0,0,3,3,22,20,45,69,1,18,92,20,4,56,12,0
fuzz_1986.v,18,3,24,3,5,34,2,1,7,3,2,3,4,6,6,3,1,1,3,1,0,3,0,1,1,3,2,1,1,2,2,1,30,40,23,0,23,3,0,0,2,2,27,32,48,58,1,12,75,15,3,39,18,0
fuzz_7771_bug,436,31,276,4,14,459,36,35,110,39,38,41,29,89,42,14,118,23,23,27,21,20,122,25,18,23,23,22,21,46,20,16,374,472,631,373,258,31,100,79,3,3,234,375,798,503,5,20,525,23,4,62,436,1
fuzz_1232.v,11,4,18,2,2,24,1,1,3,5,1,3,2,6,2,1,1,1,2,0,0,1,1,0,0,1,2,0,1,1,1,0,19,22,18,0,18,4,0,0,1,1,18,30,25,34,1,6,45,10,2,22,11,0
fuzz_2499.v,16,7,27,3,3,41,3,3,11,1,5,4,3,8,3,3,3,2,2,3,2,2,3,2,1,1,4,2,1,5,2,2,54,34,26,0,26,7,0,0,2,2,24,27,81,52,1,12,69,15,3,35,16,0
fuzz_5012,167,46,236,6,7,267,19,25,67,25,22,16,27,42,24,13,26,21,11,12,13,11,28,10,16,14,15,19,9,26,6,8,283,236,279,59,220,46,10,206,5,5,158,220,413,282,7,33,315,34,6,108,167,0
fuzz_2146.v,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,3,1,4,10,0,0,16,5,1,10,0,0
fuzz_1620.v,3,1,4,1,1,8,1,2,2,0,0,0,0,3,0,0,0,1,0,2,0,2,0,0,0,1,1,1,0,0,0,0,11,12,4,0,4,1,0,0,0,0,5,6,13,17,0,0,23,5,1,14,3,0
fuzz_4372,202,2,99,2,7,154,16,11,36,11,13,14,17,26,10,9,65,4,6,6,7,3,61,4,7,5,7,4,6,11,6,8,117,225,263,171,92,2,54,0,1,1,94,144,274,239,2,7,250,11,2,35,202,0
fuzz_4163,232,4,125,5,8,221,25,17,52,16,14,20,14,43,20,9,76,10,8,10,7,10,73,6,19,14,10,6,11,15,12,6,201,285,303,197,106,4,63,0,4,4,133,194,413,323,6,27,350,28,5,85,232,0
fuzz_2497.v,22,6,33,3,6,28,1,0,9,1,2,3,5,5,2,1,1,4,2,6,3,0,0,3,0,4,3,3,6,4,0,1,54,46,33,0,33,6,0,0,2,2,28,46,82,64,1,12,81,15,3,41,22,0
fuzz_3891,464,20,252,7,14,469,38,33,101,41,40,42,49,88,37,24,132,36,26,15,27,18,146,17,24,28,23,14,30,49,19,15,421,535,622,394,228,20,120,0,8,8,273,396,718,593,11,53,628,39,7,118,464,0
fuzz_7838_bug,836,66,447,8,39,820,74,83,158,78,77,76,68,128,78,29,249,35,39,30,35,34,233,39,42,37,41,43,32,75,39,36,752,895,1215,810,405,66,194,163,8,8,476,726,1529,951,4,53,999,44,8,111,836,1
fuzz_6127,145,33,192,6,10,195,18,19,47,13,13,18,17,31,19,12,18,14,11,10,11,16,20,10,10,12,7,14,5,21,6,10,206,210,231,49,182,33,8,198,5,5,129,146,300,255,6,33,289,34,6,104,145,0
fuzz_5558,315,79,424,7,14,385,38,19,94,28,36,28,36,74,32,19,37,21,27,19,22,19,43,17,22,20,17,23,19,28,23,26,394,424,516,114,402,79,17,394,7,7,226,380,756,471,4,43,510,36,7,152,315,0
fuzz_4661,161,2,71,7,8,185,15,16,44,20,14,15,18,29,14,9,47,7,12,21,10,18,51,4,3,10,9,14,12,21,4,9,196,225,203,135,68,2,41,0,9,9,135,168,295,280,7,59,319,39,7,112,161,0
fuzz_1595.v,12,0,13,2,5,17,5,2,5,0,0,1,1,2,1,4,1,0,1,1,0,1,0,1,1,0,1,1,0,2,3,1,19,26,12,0,12,0,0,0,1,1,15,14,39,38,1,6,49,10,2,25,12,0
fuzz_7148,198,49,265,5,12,235,20,13,54,19,28,20,23,39,19,12,21,18,12,16,12,7,20,9,13,7,9,16,9,23,9,10,227,239,321,69,252,49,11,219,4,4,150,232,464,275,5,26,302,27,5,72,198,0
fuzz_1757.v,22,8,41,3,5,47,2,4,10,8,7,4,4,4,4,1,3,2,0,2,4,3,0,2,5,3,0,4,4,4,2,2,38,45,36,0,36,8,0,0,2,2,20,30,66,63,1,12,80,15,3,40,22,0
fuzz_955.v,17,5,24,4,4,38,5,4,8,2,2,3,4,8,2,2,3,1,2,2,2,2,2,1,1,1,4,1,1,4,1,1,28,48,23,0,23,5,0,0,7,7,20,29,66,76,1,42,99,20,4,58,17,0
fuzz_3085.v,0,0,0,1,0,5,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3,6,0,0,0,0,0,0,0,0,5,7,5,12,1,0,17,5,1,11,0,0
fuzz_2237.v,2,1,4,1,2,10,0,0,5,0,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,3,1,0,13,10,3,0,3,1,0,0,0,0,8,7,17,15,0,0,21,5,1,13,2,0
fuzz_6883,515,126,656,7,18,615,43,52,137,52,54,50,67,109,51,39,48,28,31,35,31,29,47,31,25,43,32,23,35,56,36,32,685,609,804,173,631,126,24,568,10,10,376,576,1211,666,10,61,700,37,7,141,515,0
fuzz_2648.v,19,7,28,3,4,35,3,4,8,3,5,2,1,6,3,2,0,1,3,1,3,1,3,2,1,0,1,0,2,5,4,2,34,40,27,0,27,7,0,0,2,2,23,39,59,58,1,12,75,15,3,38,19,0
fuzz_801.v,0,0,0,1,0,7,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,0,1,1,4,11,1,0,16,5,1,10,0,0
fuzz_149.v,0,0,1,1,0,9,0,1,4,1,0,1,0,2,0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,2,0,0,8,7,0,0,0,0,0,0,0,0,4,2,10,13,1,0,18,5,1,12,0,0
fuzz_537.v,7,1,8,4,5,22,1,2,5,0,1,3,1,7,2,1,1,1,2,1,1,1,1,1,0,2,1,4,0,1,1,0,25,33,8,0,8,1,0,0,5,5,15,16,47,60,2,30,82,20,4,51,7,0
fuzz_2984.v,43,17,76,4,8,67,5,1,13,8,5,8,8,11,8,2,6,1,1,7,2,3,4,2,4,1,6,2,6,2,2,3,75,71,72,0,72,17,0,0,3,3,54,62,119,96,2,18,118,20,4,51,43,0
fuzz_5991,66,21,88,2,2,100,7,8,23,12,8,10,6,16,10,4,5,2,4,6,6,2,4,2,0,2,3,1,4,7,3,1,61,88,115,27,88,21,3,72,1,1,45,94,138,101,2,6,111,10,2,33,66,0
fuzz_1891.v,24,8,44,3,5,61,3,7,10,5,9,8,7,9,3,4,5,3,4,4,2,3,2,5,5,0,2,1,6,4,6,3,41,51,39,0,39,8,0,0,4,4,22,32,95,72,2,24,88,15,3,46,24,0
fuzz_112.v,11,4,17,3,4,30,2,1,11,1,2,3,2,5,3,2,1,0,1,6,3,1,2,4,0,2,1,1,0,7,1,1,21,41,17,0,17,4,0,0,2,2,17,29,57,59,1,12,76,15,3,47,11,0
fuzz_3485,387,7,187,7,16,355,36,37,77,37,29,25,25,61,28,21,118,21,11,23,18,19,114,13,23,15,20,18,16,44,12,12,348,504,493,329,164,7,101,0,8,8,224,328,679,554,4,53,595,38,7,163,387,0
fuzz_6699,93,23,125,3,3,153,16,13,32,11,13,6,15,29,18,8,9,8,5,4,1,4,6,10,3,5,6,5,3,14,5,7,138,131,145,23,122,23,3,115,2,2,70,98,206,153,4,13,168,16,3,56,93,0
fuzz_7301_bug,640,148,528,8,22,1141,113,71,257,107,104,100,105,190,94,48,76,43,55,46,40,56,73,47,59,38,53,63,55,114,55,48,1077,719,989,520,469,148,31,0,9,9,683,992,1929,786,11,61,830,47,8,135,640,1
fuzz_5848,167,42,209,5,10,254,32,23,49,17,28,11,18,46,30,17,24,18,12,11,16,12,23,8,6,21,18,13,14,30,11,16,227,225,268,65,203,42,10,172,4,4,157,216,416,265,9,25,288,27,5,89,167,0
fuzz_7747_bug,550,50,358,6,27,478,49,49,90,45,31,43,42,88,41,27,142,36,29,26,28,29,141,22,25,27,15,26,20,46,20,25,500,592,790,457,333,50,117,105,5,5,286,465,946,637,6,34,671,34,6,81,550,1
fuzz_4654,33,1,21,1,1,33,2,0,10,2,2,4,2,9,2,2,12,1,1,2,1,1,8,1,2,2,2,0,4,3,4,3,30,44,42,23,19,1,8,0,0,0,17,40,73,50,0,0,57,6,1,17,33,0
fuzz_5663,36,7,39,1,2,42,8,2,11,3,1,4,3,7,3,1,4,4,3,1,3,0,7,0,0,2,4,3,0,1,2,1,38,46,54,15,39,7,3,33,0,0,22,27,69,53,1,0,59,6,1,16,36,0
fuzz_947.v,12,2,16,2,6,26,0,3,6,2,5,3,2,3,2,1,3,0,0,2,1,3,2,4,1,4,0,2,2,2,5,1,22,26,15,0,15,2,0,0,1,1,12,16,48,37,0,6,49,10,2,25,12,0
fuzz_4468,576,13,300,8,22,499,35,56,105,46,43,39,41,89,45,15,171,20,30,28,22,31,165,24,27,27,34,24,26,47,25,27,475,683,749,476,273,13,145,0,7,7,300,484,945,743,8,47,788,45,8,159,576,0
fuzz_6583,289,76,376,7,16,399,37,35,85,33,31,48,37,65,28,18,36,25,17,17,29,16,35,24,13,28,15,17,15,45,19,23,413,370,468,105,363,76,10,352,6,6,216,366,698,423,9,39,459,38,7,125,289,0
fuzz_6600,357,86,481,7,17,502,46,32,110,61,44,39,44,83,43,32,48,23,18,21,17,24,45,29,20,26,14,22,22,51,19,22,439,441,578,117,461,86,19,392,8,8,313,408,904,496,9,51,532,38,7,130,357,0
fuzz_4942,252,62,338,7,15,354,18,36,78,27,20,42,27,72,34,17,26,13,21,15,12,22,29,14,18,22,9,10,16,39,20,20,341,349,393,73,320,62,11,291,8,8,226,323,578,405,9,53,442,39,7,144,252,0
fuzz_6645,223,61,299,5,9,285,27,34,65,22,26,24,21,49,17,12,21,11,12,16,11,13,23,19,13,10,18,16,7,31,14,14,280,265,352,66,286,61,7,261,4,4,158,230,507,301,5,25,328,27,5,73,223,0
fuzz_1910.v,18,3,26,4,8,60,5,6,13,5,6,7,6,8,4,1,6,3,1,0,0,2,2,3,4,2,0,4,5,6,1,3,48,57,22,0,22,3,0,0,4,4,26,35,78,82,1,24,105,20,4,63,18,0
fuzz_2358.v,10,2,13,3,3,20,1,2,5,1,0,0,1,8,2,1,2,0,2,0,1,0,1,0,1,1,1,3,3,2,0,1,17,30,12,0,12,2,0,0,2,2,13,9,33,47,0,12,65,15,3,37,10,0
fuzz_5562,23,6,28,2,1,51,2,5,14,5,2,3,7,9,4,0,4,4,1,1,1,6,4,3,1,3,4,3,3,3,0,0,53,36,37,10,27,6,1,32,1,1,25,26,66,49,1,7,61,11,2,25,23,0
fuzz_5186,69,14,83,3,6,69,6,6,16,8,6,8,4,12,3,5,4,4,5,6,6,2,4,3,4,4,3,5,8,5,4,2,68,103,95,16,79,14,3,69,2,2,51,79,169,121,0,13,140,16,3,52,69,0
fuzz_7386_bug,927,123,527,7,46,779,65,63,173,71,64,71,67,132,73,28,167,35,34,41,29,37,172,31,41,34,23,32,36,84,36,43,697,985,1248,762,486,123,126,0,14,14,431,644,1754,1049,11,87,1084,39,7,111,927,1
fuzz_6406,188,48,247,5,7,247,20,28,51,18,18,23,21,41,27,10,18,13,12,11,11,14,20,8,17,7,11,15,15,25,10,9,247,259,295,65,230,48,11,232,4,4,176,230,419,297,5,27,326,29,5,104,188,0
fuzz_7638_bug,716,60,466,5,27,703,66,68,164,64,54,57,66,115,49,33,199,40,43,28,28,35,201,27,39,37,28,37,36,75,33,27,682,769,1058,631,427,60,161,131,7,7,434,678,1380,811,8,44,835,27,5,87,716,1
fuzz_7111,76,16,97,5,9,137,10,14,37,11,10,14,13,22,6,5,9,9,9,7,6,4,8,5,4,9,15,8,9,16,11,9,144,129,117,24,93,16,3,102,4,4,70,108,231,164,4,25,192,27,5,84,76,0
fuzz_5772,372,91,475,10,18,525,36,40,149,42,40,44,39,95,40,29,48,14,14,23,23,27,45,16,21,17,22,23,16,51,18,22,464,456,609,155,454,91,22,409,10,10,306,378,833,531,10,66,586,55,10,149,372,0
fuzz_6971,133,38,188,3,8,211,27,15,50,15,21,17,20,32,14,19,20,4,11,11,9,10,17,13,7,11,8,7,8,23,9,12,171,163,223,42,181,38,2,174,2,2,113,187,346,187,5,13,202,17,3,49,133,0
fuzz_5826,67,17,77,1,3,90,8,5,23,11,8,8,10,15,2,9,9,3,7,3,3,9,4,6,3,4,3,5,1,10,8,1,78,72,94,20,74,17,3,60,0,0,47,60,142,79,2,0,83,5,1,10,67,0
fuzz_2570.v,23,8,36,4,7,48,6,5,13,3,4,2,5,8,2,0,0,2,2,2,4,3,5,2,2,3,4,6,2,3,1,2,36,52,34,0,34,8,0,0,4,4,24,47,68,77,1,24,100,20,4,53,23,0
fuzz_3644,0,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,8,0,0,0,0,0,0,0,0,3,7,10,13,0,0,19,5,1,13,0,0
fuzz_5554,1,0,1,1,1,17,0,1,3,3,1,3,2,3,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,1,0,1,13,16,1,0,1,0,0,9,0,0,12,11,23,21,0,0,27,5,1,20,1,0
fuzz_2988.v,13,4,22,3,3,30,2,0,7,1,4,3,5,7,1,0,3,1,1,0,1,1,2,2,2,3,1,2,1,1,3,2,25,37,20,0,20,4,0,0,2,2,13,21,56,55,1,12,72,15,3,41,13,0
fuzz_2357.v,9,1,13,3,4,23,4,3,4,4,2,2,2,1,1,1,1,0,1,0,3,3,1,0,2,1,0,4,1,2,2,1,34,28,11,0,11,1,0,0,4,4,21,27,37,49,2,24,65,15,3,38,9,0
fuzz_5242,212,41,241,6,10,257,19,19,65,17,20,15,27,54,21,10,23,15,17,13,8,9,25,8,14,14,12,12,12,18,7,13,229,274,299,72,227,41,14,192,6,6,140,209,410,321,6,42,356,35,6,103,212,0
fuzz_6071,24,5,34,1,2,59,3,5,18,1,6,4,4,12,6,2,3,2,2,2,4,1,1,4,2,2,1,1,1,4,1,0,31,39,35,3,32,5,1,22,0,0,24,26,46,47,2,0,52,6,1,21,24,0
fuzz_1198.v,4,0,5,3,2,31,4,4,5,1,2,3,2,7,3,0,0,0,2,2,2,0,0,2,1,1,3,0,1,1,0,2,38,24,4,0,4,0,0,0,3,3,15,15,40,43,1,18,60,15,3,38,4,0
fuzz_5466,190,46,219,4,9,240,18,26,54,26,16,21,18,46,15,10,17,6,9,13,7,9,17,13,6,7,9,10,9,24,4,11,202,237,273,60,213,46,8,186,3,3,112,190,404,266,2,21,292,24,4,74,190,0
fuzz_4254,20,1,9,1,1,25,4,0,6,2,0,2,1,7,3,2,6,2,0,3,3,0,5,1,0,2,1,3,0,3,3,2,27,25,23,14,9,1,3,0,0,0,17,18,27,32,2,0,36,5,1,10,20,0
fuzz_4539,357,6,179,8,15,343,24,30,77,21,26,35,37,65,28,13,105,14,15,20,12,13,109,22,12,17,21,19,17,32,18,24,318,449,453,286,167,6,91,0,7,7,205,325,531,511,10,47,554,45,8,144,357,0
fuzz_3777,128,6,73,3,5,158,17,11,36,13,15,18,12,24,12,12,40,7,10,9,8,5,33,9,6,5,1,10,5,10,11,10,153,164,178,111,67,6,33,0,2,2,104,126,262,184,2,13,201,16,3,54,128,0
